gene_id	symbol
ENSG00000075914	EXOSC7
ENSG00000163815	CLEC3B
ENSG00000252410	U5
ENSG00000163814	CDCP1
ENSG00000224094	RP11-578F5.1
ENSG00000249992	TMEM158
ENSG00000178550	AC010170.2
ENSG00000202268	U3
ENSG00000011376	LARS2
ENSG00000232455	RP11-107O13.1
ENSG00000144791	LIMD1
ENSG00000251927	AC099539.1
ENSG00000230530	RP11-697K23.1
ENSG00000211456	SACM1L
ENSG00000163817	SLC6A20
ENSG00000163818	LZTFL1
ENSG00000236930	RP11-852E15.1
ENSG00000173585	CCR9
ENSG00000201635	Y_RNA
ENSG00000163820	FYCO1
ENSG00000172215	CXCR6
ENSG00000173578	XCR1
ENSG00000226933	RP11-91E8.1
ENSG00000229515	RP11-793E15.1
ENSG00000183625	CCR3
ENSG00000163823	CCR1
ENSG00000236736	RP13-546I2.1
ENSG00000121807	CCR2
ENSG00000223552	RP11-24F11.2
ENSG00000160791	CCR5
ENSG00000121797	CCRL2
ENSG00000240310	RP11-24F11.5
ENSG00000012223	LTF
ENSG00000163825	RTP3
ENSG00000163827	LRRC2
ENSG00000241186	TDGF1
ENSG00000251305	RP11-509I21.1
ENSG00000163828	RP11-509I21.2
ENSG00000251967	SNORD77
ENSG00000178038	ALS2CL
ENSG00000181585	TMIE
ENSG00000206549	PRSS50
ENSG00000188086	PRSS45
ENSG00000238013	RP11-427P5.2
ENSG00000226074	AC134504.3
ENSG00000254390	AC109583.1
ENSG00000178055	PRSS42
ENSG00000160808	MYL3
ENSG00000160801	PTH1R
ENSG00000160799	CCDC12
ENSG00000160796	NBEAL2
ENSG00000236409	NRADDP
ENSG00000181555	SETD2
ENSG00000251938	snoU13
ENSG00000227398	RP11-447D11.2
ENSG00000088727	KIF9
ENSG00000239128	snoU13
ENSG00000114648	KLHL18
ENSG00000076201	PTPN23
ENSG00000114650	SCAP
ENSG00000250823	AC099778.1
ENSG00000238350	snoU13
ENSG00000163832	C3orf75
ENSG00000200837	Y_RNA
ENSG00000244732	AC099778.3
ENSG00000114646	CSPG5
ENSG00000173473	SMARCC1
ENSG00000214773	AC112512.1
ENSG00000235695	RP11-395P16.1
ENSG00000132153	DHX30
ENSG00000221585	hsa-mir-1226
ENSG00000047849	MAP4
ENSG00000199591	Y_RNA
ENSG00000224895	RP11-88B8.2
ENSG00000236768	RP11-1029M24.1
ENSG00000164045	CDC25A
ENSG00000235627	RP11-1029M24.2
ENSG00000253056	U7
ENSG00000231884	NDUFB1P1
ENSG00000164047	CAMP
ENSG00000164048	ZNF589
ENSG00000229759	RP11-502L5.2
ENSG00000199476	Y_RNA
ENSG00000228638	CTD-3211M3.1
ENSG00000172113	NME6
ENSG00000229453	SPINK8
ENSG00000252466	hsa-mir-2115
ENSG00000164049	FBXW12
ENSG00000241725	AC104448.1
ENSG00000164050	PLXNB1
ENSG00000164051	CCDC51
ENSG00000232112	CCDC72
ENSG00000244380	RP11-24C3.2
ENSG00000164053	ATRIP
ENSG00000213689	TREX1
ENSG00000164054	SHISA5
ENSG00000114268	PFKFB4
ENSG00000145040	UCN2
ENSG00000114270	COL7A1
ENSG00000211535	hsa-mir-711
ENSG00000010256	UQCRC1
ENSG00000183396	TMEM89
ENSG00000225697	SLC26A6
ENSG00000008300	CELSR3
ENSG00000228350	RP11-148G20.1
ENSG00000213672	NCKIPSD
ENSG00000246870	AC121252.1
ENSG00000068745	IP6K2
ENSG00000232483	AC141002.1
ENSG00000114302	PRKAR2A
ENSG00000224424	RP11-316M24.1
ENSG00000178537	SLC25A20
ENSG00000221883	C3orf71
ENSG00000177479	ARIH2
ENSG00000241470	AC137630.1
ENSG00000235236	RP13-131K19.1
ENSG00000223343	RP13-131K19.2
ENSG00000178467	P4HTM
ENSG00000178252	WDR6
ENSG00000178149	DALRD3
ENSG00000199032	hsa-mir-425
ENSG00000178057	NDUFAF3
ENSG00000207605	hsa-mir-191
ENSG00000178035	IMPDH2
ENSG00000198218	QRICH1
ENSG00000241461	AC135506.1
ENSG00000172053	QARS
ENSG00000172046	USP19
ENSG00000172037	LAMB2
ENSG00000177352	CCDC71
ENSG00000185909	KLHDC8B
ENSG00000236980	RP11-694I15.6
ENSG00000173421	CCDC36
ENSG00000225399	RP11-3B7.1
ENSG00000188315	C3orf62
ENSG00000244496	AC121247.2
ENSG00000199546	Y_RNA
ENSG00000114316	USP4
ENSG00000233276	GPX1
ENSG00000067560	RHOA
ENSG00000235908	RP11-3B7.6
ENSG00000145022	TCTA
ENSG00000145020	AMT
ENSG00000145029	NICN1
ENSG00000235261	RP11-949J7.5
ENSG00000201301	5S_rRNA
ENSG00000173402	DAG1
ENSG00000249660	AC104452.2
ENSG00000226913	RP11-949J7.7
ENSG00000164061	BSN
ENSG00000235120	RP11-901L6.1
ENSG00000164062	APEH
ENSG00000173531	MST1
ENSG00000251469	AC099668.5
ENSG00000164068	RNF123
ENSG00000176020	AMIGO3
ENSG00000173540	GMPPB
ENSG00000176095	IP6K1
ENSG00000239576	RP13-480C15.1
ENSG00000244730	RP13-1056D16.2
ENSG00000187492	CDHR4
ENSG00000185614	C3orf54
ENSG00000182179	UBA7
ENSG00000183763	TRAIP
ENSG00000164076	CAMKV
ENSG00000234667	AC105935.1
ENSG00000164078	MST1R
ENSG00000230698	CTD-2330K9.2
ENSG00000228008	CTD-2330K9.3
ENSG00000164077	MON1A
ENSG00000004534	RBM6
ENSG00000203412	AC105935.2
ENSG00000244643	AC105935.1
ENSG00000003756	RBM5
ENSG00000235016	RP11-493K19.3
ENSG00000001617	SEMA3F
ENSG00000207922	hsa-mir-566
ENSG00000114349	GNAT1
ENSG00000188338	SLC38A3
ENSG00000114353	GNAI2
ENSG00000213600	U73169.1
ENSG00000230454	U73166.2
ENSG00000250212	U73166.1
ENSG00000232352	U73167.7
ENSG00000012171	SEMA3B
ENSG00000179564	C3orf45
ENSG00000214706	IFRD2
ENSG00000186792	HYAL3
ENSG00000243477	NAT6
ENSG00000114378	HYAL1
ENSG00000068001	HYAL2
ENSG00000114383	TUSC2
ENSG00000068028	RASSF1
ENSG00000235058	AC002481.5
ENSG00000004838	ZMYND10
ENSG00000114388	NPRL2
ENSG00000114395	CYB561D2
ENSG00000126062	TMEM115
ENSG00000007402	CACNA2D2
ENSG00000202322	5S_rRNA
ENSG00000088543	C3orf18
ENSG00000114735	HEMK1
ENSG00000114737	CISH
ENSG00000114738	MAPKAPK3
ENSG00000088538	DOCK3
ENSG00000228337	RP11-804H8.5
ENSG00000213587	RP11-646D13.1
ENSG00000235278	ZNF652P
ENSG00000240959	ST13P14
ENSG00000240425	AC140120.1
ENSG00000145050	MANF
ENSG00000249398	AC092037.1
ENSG00000179837	RBM15B
ENSG00000250864	AC092037.2
ENSG00000145041	VPRBP
ENSG00000164080	RAD54L2
ENSG00000221015	U6atac
ENSG00000164081	TEX264
ENSG00000201595	5S_rRNA
ENSG00000164082	GRM2
ENSG00000214686	IQCF6
ENSG00000224792	RP11-314A5.3
ENSG00000229972	IQCF3
ENSG00000184345	IQCF2
ENSG00000241789	AC097636.1
ENSG00000235455	RP11-314A5.5
ENSG00000214681	IQCF5
ENSG00000173389	IQCF1
ENSG00000114767	RRP9
ENSG00000041880	PARP3
ENSG00000180929	GPR62
ENSG00000090097	PCBP4
ENSG00000114779	ABHD14B
ENSG00000114786	ABHD14A
ENSG00000248487	RP11-155D18.11
ENSG00000243989	ACY1
ENSG00000162244	RPL29
ENSG00000164086	DUSP7
ENSG00000164087	POC1A
ENSG00000242849	ALDOAP1
ENSG00000023330	ALAS1
ENSG00000239732	TLR9
ENSG00000173366	RP11-330H6.5
ENSG00000247596	TWF2
ENSG00000243224	RP5-1157M23.2
ENSG00000164088	PPM1M
ENSG00000164091	WDR82
ENSG00000199150	hsa-let-7g
ENSG00000168237	GLYCTK
ENSG00000242797	RP11-168J18.4
ENSG00000207926	hsa-mir-135a-1
ENSG00000114841	DNAH1
ENSG00000239557	RP11-168J18.6
ENSG00000163930	BAP1
ENSG00000010318	PHF7
ENSG00000010319	SEMA3G
ENSG00000114854	TNNC1
ENSG00000010322	NISCH
ENSG00000010327	STAB1
ENSG00000168268	NT5DC2
ENSG00000168273	C3orf78
ENSG00000245797	AC112215.3
ENSG00000163939	PBRM1
ENSG00000252768	U6
ENSG00000221518	U6atac
ENSG00000246653	AC112215.1
ENSG00000163938	GNL3
ENSG00000252787	SNORD19B
ENSG00000212493	SNORD19
ENSG00000238862	SNORD19B
ENSG00000222345	SNORD19
ENSG00000212452	SNORD69
ENSG00000016864	GLT8D1
ENSG00000114902	SPCS1
ENSG00000114904	NEK4
ENSG00000055957	ITIH1
ENSG00000162267	ITIH3
ENSG00000055955	ITIH4
ENSG00000243696	MUSTN1
ENSG00000239799	RP5-966M1.2
ENSG00000213533	TMEM110
ENSG00000248592	RP11-894J14.4
ENSG00000163935	SFMBT1
ENSG00000242142	RP11-5O17.2
ENSG00000163933	RFT1
ENSG00000163932	PRKCD
ENSG00000252504	AC097015.2
ENSG00000163931	TKT
ENSG00000238565	snoU13
ENSG00000162290	DCP1A
ENSG00000206902	Y_RNA
ENSG00000207109	SNORD38
ENSG00000212608	SNORA26
ENSG00000227224	RP11-72H11.1
ENSG00000157388	CACNA1D
ENSG00000251987	SNORD63
ENSG00000016391	CHDH
ENSG00000056736	IL17RB
ENSG00000113812	ACTR8
ENSG00000222888	AC012467.1
ENSG00000113811	RP11-884K10.5
ENSG00000242983	CABYRP1
ENSG00000244195	AC115282.1
ENSG00000157445	CACNA2D3
ENSG00000229806	RP11-554O1.1
ENSG00000243715	RP11-674P14.1
ENSG00000144771	LRTM1
ENSG00000239991	RP11-889D3.1
ENSG00000243572	RP11-889D3.2
ENSG00000240708	RP11-64C1.1
ENSG00000242568	RP11-875H7.1
ENSG00000242775	RP11-875H7.2
ENSG00000114251	WNT5A
ENSG00000244586	RP11-875H7.4
ENSG00000242317	RP11-875H7.5
ENSG00000187672	ERC2
ENSG00000240777	RP11-58O15.1
ENSG00000211529	AC025572.2
ENSG00000178189	C3orf51
ENSG00000237695	AC025572.1
ENSG00000200379	7SK
ENSG00000200238	5S_rRNA
ENSG00000180376	CCDC66
ENSG00000163946	C3orf63
ENSG00000163947	ARHGEF3
ENSG00000240198	RP11-51O17.1
ENSG00000186451	SPATA12
ENSG00000144730	IL17RD
ENSG00000229863	RP11-157F20.1
ENSG00000163666	HESX1
ENSG00000157500	APPL1
ENSG00000239388	ASB14
ENSG00000250196	RP11-241K3.4
ENSG00000174844	DNAH12
ENSG00000238905	snoU13
ENSG00000212392	Y_RNA
ENSG00000206918	U6
ENSG00000239831	RP11-229A12.4
ENSG00000237186	RP11-229A12.2
ENSG00000202428	U6
ENSG00000206815	U6
ENSG00000174840	PDE12
ENSG00000168374	ARF4
ENSG00000210841	U6atac
ENSG00000174839	FAM116A
ENSG00000239801	RP11-755B10.2
ENSG00000241933	RP11-755B10.3
ENSG00000223192	Y_RNA
ENSG00000163681	SLMAP
ENSG00000213509	PPIAP16
ENSG00000136068	FLNB
ENSG00000244161	RP11-456N14.2
ENSG00000163687	DNASE1L3
ENSG00000163686	ABHD6
ENSG00000248224	AC098479.1
ENSG00000163684	RPP14
ENSG00000168297	PXK
ENSG00000168291	PDHB
ENSG00000168301	KCTD6
ENSG00000168306	ACOX2
ENSG00000236722	RP11-359I18.1
ENSG00000168309	FAM107A
ENSG00000243384	RP11-475O23.2
ENSG00000244383	RP11-475O23.3
ENSG00000198643	FAM3D
ENSG00000163689	C3orf67
ENSG00000242428	RP11-147N17.1
ENSG00000243295	CTD-2185K10.1
ENSG00000243903	RP11-285B24.1
ENSG00000242545	RP11-719N22.2
ENSG00000241804	RP11-719N22.1
ENSG00000189283	FHIT
ENSG00000240097	RP11-641C17.4
ENSG00000232407	RP11-641C17.2
ENSG00000225673	RP11-641C17.3
ENSG00000244183	RP11-641C17.1
ENSG00000212211	U3
ENSG00000144724	PTPRG
ENSG00000252420	Y_RNA
ENSG00000226360	RPL10AP6
ENSG00000252184	U2
ENSG00000237456	RP11-154D3.1
ENSG00000243077	RP11-204J18.2
ENSG00000241472	RP11-204J18.3
ENSG00000114405	C3orf14
ENSG00000153266	FEZF2
ENSG00000163618	CADPS
ENSG00000225662	RP11-1036F1.1
ENSG00000244632	AC012519.2
ENSG00000252449	U6
ENSG00000226082	RP11-24H1.1
ENSG00000244342	RP11-129K20.2
ENSG00000242841	RP11-129K20.1
ENSG00000240359	RP11-601G18.1
ENSG00000163630	SYNPR
ENSG00000252662	AC099545.1
ENSG00000241359	RP11-585O21.1
ENSG00000252301	5S_rRNA
ENSG00000188817	SNTN
ENSG00000224479	AC136289.1
ENSG00000163632	C3orf49
ENSG00000163634	THOC7
ENSG00000240549	RP11-50F24.3
ENSG00000163635	ATXN7
ENSG00000239653	RP11-245J9.2
ENSG00000163636	PSMD6
ENSG00000243410	RP11-245J9.4
ENSG00000241111	RP11-129B22.1
ENSG00000200222	U3
ENSG00000189196	RP11-129B22.2
ENSG00000163637	PRICKLE2
ENSG00000241572	RP11-129B22.5
ENSG00000241101	RP11-129B22.4
ENSG00000239926	RP11-129B22.6
ENSG00000226017	RP11-129B22.7
ENSG00000243993	RP11-14D22.2
ENSG00000244564	RP11-14D22.1
ENSG00000212340	U6
ENSG00000163638	ADAMTS9
ENSG00000241158	RP11-14D22.5
ENSG00000241684	CTD-2230D16.1
ENSG00000243149	RP11-543A18.1
ENSG00000151276	MAGI1
ENSG00000224503	AC104438.1
ENSG00000244226	RP11-714G12.1
ENSG00000223409	RP11-175F9.1
ENSG00000240256	RP11-175F9.3
ENSG00000240175	RP11-175F9.2
ENSG00000202071	Y_RNA
ENSG00000203647	AC106827.2
ENSG00000144741	SLC25A26
ENSG00000206759	U6
ENSG00000144749	LRIG1
ENSG00000214560	RP11-814M22.1
ENSG00000163376	KBTBD8
ENSG00000241884	RP11-85I21.1
ENSG00000172340	SUCLG2
ENSG00000242510	RP11-223D18.1
ENSG00000241316	RP11-81N13.1
ENSG00000239737	AC113171.1
ENSG00000183662	FAM19A1
ENSG00000214552	RP11-89A12.1
ENSG00000240568	RP11-1008M1.1
ENSG00000244640	RP11-436J20.1
ENSG00000212095	AC096922.1
ENSG00000241506	RP11-436J20.2
ENSG00000163377	FAM19A4
ENSG00000252828	5S_rRNA
ENSG00000163378	C3orf64
ENSG00000244513	CTD-2013N24.2
ENSG00000144747	TMF1
ENSG00000144744	UBA3
ENSG00000144746	ARL6IP5
ENSG00000163380	LMOD3
ENSG00000114541	FRMD4B
ENSG00000243036	AC112221.1
ENSG00000239263	RP11-185E15.1
ENSG00000240265	RP11-62G11.1
ENSG00000240842	RP11-62G11.2
ENSG00000241667	RP11-444P10.1
ENSG00000187098	MITF
ENSG00000241665	AC104445.1
ENSG00000240405	RP11-460N16.1
ENSG00000242728	UQCRHP4
ENSG00000242120	RP11-231I13.2
ENSG00000222615	AC134025.1
ENSG00000240156	RP11-430J3.1
ENSG00000243873	RP11-430J3.2
ENSG00000206939	U6
ENSG00000221382	AC096971.2
ENSG00000114861	FOXP1
ENSG00000244203	RP11-905F6.1
ENSG00000221264	hsa-mir-1284
ENSG00000242094	RP11-154H23.1
ENSG00000163412	EIF4E3
ENSG00000170837	GPR27
ENSG00000163421	PROK2
ENSG00000239250	AC096970.1
ENSG00000244130	RP11-648C16.1
ENSG00000241163	RP11-398A8.3
ENSG00000239350	RP11-398A8.2
ENSG00000242609	RP11-398A8.1
ENSG00000243083	RP11-433A10.1
ENSG00000242618	RP11-433A10.2
ENSG00000212070	AC112219.1
ENSG00000163602	RYBP
ENSG00000244345	RP11-654C22.2
ENSG00000238568	snoU13
ENSG00000199469	U1
ENSG00000239568	RP11-654C22.1
ENSG00000249953	AC103560.1
ENSG00000222838	5S_rRNA
ENSG00000144736	SHQ1
ENSG00000241537	RP11-624D20.1
ENSG00000240135	RP11-728B21.2
ENSG00000172986	GLT8D4
ENSG00000242960	FTHL23
ENSG00000163605	PPP4R2
ENSG00000238959	U7
ENSG00000238416	snoU13
ENSG00000252651	U6
ENSG00000223247	U2
ENSG00000182921	RP11-24E1.1
ENSG00000252937	U6
ENSG00000121440	PDZRN3
ENSG00000239119	U7
ENSG00000239677	CTD-2006M22.1
ENSG00000242364	RP11-451J24.1
ENSG00000242741	RP11-20B7.1
ENSG00000240337	AC119038.1
ENSG00000239454	RP11-508O18.1
ENSG00000223738	RP11-781E19.1
ENSG00000213452	AKR1B1P2
ENSG00000212585	Y_RNA
ENSG00000113805	CNTN3
ENSG00000241022	RP11-705F7.1
ENSG00000242638	AC130003.1
ENSG00000213300	RP11-642N14.1
ENSG00000228868	MYLKP1
ENSG00000243674	RP11-241K7.1
ENSG00000179799	RP11-241K7.2
ENSG00000230655	RP11-803B1.1
ENSG00000244699	RP11-803B1.2
ENSG00000240665	RP11-803B1.4
ENSG00000242953	RP11-803B1.3
ENSG00000238278	RP11-803B1.5
ENSG00000244026	FAM86D
ENSG00000253565	AC139453.1
ENSG00000239959	RP11-803B1.7
ENSG00000243794	CTD-2026G6.2
ENSG00000244674	CTD-2026G6.1
ENSG00000221602	AC133041.1
ENSG00000239383	RP11-413E6.2
ENSG00000244222	RP11-642N14.3
ENSG00000172971	RP11-413E6.3
ENSG00000243422	RP11-413E6.1
ENSG00000221795	hsa-mir-1324
ENSG00000241532	AGGF1P3
ENSG00000241622	RP11-413E6.5
ENSG00000172969	FRG2C
ENSG00000234317	AC108724.1
ENSG00000236138	RP11-413E6.7
ENSG00000242516	RP11-413E6.8
ENSG00000227124	ZNF717
ENSG00000185008	ROBO2
ENSG00000222883	Y_RNA
ENSG00000212104	AC026877.1
ENSG00000240809	RP11-550F7.1
ENSG00000199520	U6
ENSG00000213450	RP11-88K11.1
ENSG00000206891	U6
ENSG00000244461	RP11-354H21.1
ENSG00000240573	RP11-354H21.2
ENSG00000243957	AC117462.1
ENSG00000222574	7SK
ENSG00000240241	RP11-314M24.1
ENSG00000239226	RP11-347G18.1
ENSG00000169855	ROBO1
ENSG00000240752	RP11-588D3.1
ENSG00000240964	AC106718.1
ENSG00000216116	AC117479.1
ENSG00000243877	RP11-297L21.1
ENSG00000240546	RP11-450I19.1
ENSG00000239699	RP11-450I19.2
ENSG00000242586	RP11-481N16.1
ENSG00000240691	AC108690.1
ENSG00000242828	RP11-47P18.1
ENSG00000242781	RP11-47P18.2
ENSG00000244240	AC068756.1
ENSG00000243694	RP11-6B4.1
ENSG00000242145	RP11-520D19.1
ENSG00000241593	RP11-520D19.2
ENSG00000244281	RP11-564P9.1
ENSG00000114480	GBE1
ENSG00000222389	U2
ENSG00000249130	AC025029.1
ENSG00000241319	RP11-142L1.2
ENSG00000240404	RP11-142L1.3
ENSG00000242190	RP11-142L1.1
ENSG00000242009	RP11-359D24.1
ENSG00000239440	RP11-260O18.1
ENSG00000241367	RP11-26G10.1
ENSG00000241095	RP11-657G2.1
ENSG00000242947	AC129415.1
ENSG00000242195	SRRM1P2
ENSG00000221380	AC108696.1
ENSG00000242641	RP11-735B13.1
ENSG00000241776	RP11-651J20.1
ENSG00000242339	RP11-735B13.2
ENSG00000237789	AC132660.1
ENSG00000175161	CADM2
ENSG00000241513	RP11-754J20.1
ENSG00000241648	RP11-341J3.1
ENSG00000239519	RP11-447J13.3
ENSG00000243915	RP11-447J13.2
ENSG00000201410	snoZ40
ENSG00000251773	U6
ENSG00000239767	RP11-789F5.1
ENSG00000222934	7SK
ENSG00000241328	RP11-331K15.1
ENSG00000206538	VGLL3
ENSG00000241293	PPATP1
ENSG00000232092	AC107204.1
ENSG00000083937	CHMP2B
ENSG00000064835	POU1F1
ENSG00000239829	KRT8P25
ENSG00000242783	AC130885.1
ENSG00000240902	RP11-312H1.1
ENSG00000240255	RP11-288B15.1
ENSG00000239572	RP11-451B8.1
ENSG00000200703	U6
ENSG00000221059	U6atac
ENSG00000179097	HTR1F
ENSG00000163320	CGGBP1
ENSG00000229729	RP11-159G9.5
ENSG00000241535	CBX5P1
ENSG00000175105	ZNF654
ENSG00000179021	C3orf38
ENSG00000244150	RP11-373L8.2
ENSG00000242159	RP11-356O23.1
ENSG00000207316	Y_RNA
ENSG00000242365	CTD-2053J20.1
ENSG00000242705	RP11-695J20.1
ENSG00000241861	GAPDHP50
ENSG00000044524	EPHA3
ENSG00000240769	AC026305.1
ENSG00000240951	RP11-91A15.2
ENSG00000241197	AC026305.2
ENSG00000239299	AC026305.3
ENSG00000240309	RP11-91A15.1
ENSG00000212598	U3
ENSG00000222490	U6
ENSG00000189002	PROSP
ENSG00000251727	U6
ENSG00000184500	PROS1
ENSG00000201339	Y_RNA
ENSG00000200366	U6
ENSG00000169379	ARL13B
ENSG00000239614	RP11-778P17.2
ENSG00000178750	STX19
ENSG00000178700	DHFRL1
ENSG00000178694	NSUN3
ENSG00000242457	RP13-503K1.1
ENSG00000243497	RP13-503K1.4
ENSG00000253062	U7
ENSG00000178660	RP11-668N23.1
ENSG00000242911	RP11-118N24.2
ENSG00000234629	WDR82P1
ENSG00000239589	RP11-118N24.3
ENSG00000244048	RP11-184F3.1
ENSG00000244681	RP11-219E24.1
ENSG00000221477	AC108739.1
ENSG00000243547	RP11-598F17.1
ENSG00000216136	AC108697.1
ENSG00000241815	RP11-124D9.1
ENSG00000199286	U6
ENSG00000243652	AC117444.1
ENSG00000213442	RP11-215L17.1
ENSG00000212031	AC117444.2
ENSG00000241018	RP11-346M10.1
ENSG00000176243	RP11-346M10.2
ENSG00000080224	EPHA6
ENSG00000251172	RP11-529P9.1
ENSG00000113966	ARL6
ENSG00000233280	AC110491.1
ENSG00000080200	CRYBG3
ENSG00000170854	MINA
ENSG00000183185	GABRR3
ENSG00000250750	OR5AC1
ENSG00000213439	OR5AC1P
ENSG00000196578	OR5AC2
ENSG00000249225	RP11-343D2.11
ENSG00000251090	OR5AC4P
ENSG00000248365	POU5F1P7
ENSG00000231192	OR5H1
ENSG00000236032	OR5H14
ENSG00000233412	OR5H15
ENSG00000249321	OR5H5P
ENSG00000249975	OR5H3P
ENSG00000248507	OR5H4P
ENSG00000251088	RP11-325B23.2
ENSG00000187900	OR5H7P
ENSG00000230301	OR5H6
ENSG00000197938	OR5H2
ENSG00000232535	OR5H8P
ENSG00000196098	OR5K4
ENSG00000206536	OR5K3
ENSG00000244653	RP11-892D12.1
ENSG00000232382	OR5K1
ENSG00000231861	OR5K2
ENSG00000080822	CLDND1
ENSG00000080819	CPOX
ENSG00000248839	RP11-227H4.5
ENSG00000250562	RP11-227H4.4
ENSG00000154165	GPR15
ENSG00000240827	RP11-227H4.1
ENSG00000244153	RP11-569H14.1
ENSG00000239445	RP11-319J24.1
ENSG00000064225	ST3GAL6
ENSG00000249274	RP11-319J24.3
ENSG00000057019	DCBLD2
ENSG00000206712	U6
ENSG00000244423	AC106728.2
ENSG00000239462	CTD-2021J15.1
ENSG00000207331	U6
ENSG00000240476	CTD-2021J15.2
ENSG00000252911	U7
ENSG00000241305	RP11-735O9.1
ENSG00000240572	RP11-121C1.1
ENSG00000243296	RP11-779P15.1
ENSG00000243089	RP11-779P15.2
ENSG00000244464	RP11-201E8.1
ENSG00000144810	COL8A1
ENSG00000184220	C3orf26
ENSG00000168386	FILIP1L
ENSG00000235156	TMEM30C
ENSG00000238377	SNORD61
ENSG00000243974	RP11-15N24.3
ENSG00000036054	TBC1D23
ENSG00000114021	NIT2
ENSG00000154174	TOMM70A
ENSG00000206535	LNP1
ENSG00000181458	TMEM45A
ENSG00000144820	GPR128
ENSG00000252989	SNORA31
ENSG00000243495	GMFBP1
ENSG00000114354	TFG
ENSG00000154175	ABI3BP
ENSG00000213431	RP11-301G23.1
ENSG00000201642	U6
ENSG00000242573	ACTR3P3
ENSG00000238312	snoU13
ENSG00000081148	IMPG2
ENSG00000138468	SENP7
ENSG00000241738	RP11-138E24.1
ENSG00000232830	RP11-144C15.1
ENSG00000201554	Y_RNA
ENSG00000238525	snoU13
ENSG00000175841	FAM172B
ENSG00000174173	RG9MTD1
ENSG00000081154	PCNP
ENSG00000242299	RP11-234A1.1
ENSG00000243396	RP11-454H13.1
ENSG00000252348	U6
ENSG00000212319	Y_RNA
ENSG00000201511	Y_RNA
ENSG00000066422	ZBTB11
ENSG00000201121	Y_RNA
ENSG00000174166	RP11-454H13.5
ENSG00000114391	RPL24
ENSG00000244119	RP11-454H13.6
ENSG00000182504	CEP97
ENSG00000144815	FAM55C
ENSG00000249474	RP11-49I4.3
ENSG00000144802	NFKBIZ
ENSG00000214407	RP11-221J22.1
ENSG00000202177	Y_RNA
ENSG00000241280	RP11-221J22.2
ENSG00000170044	ZPLD1
ENSG00000241754	RP11-280H21.1
ENSG00000201065	U6
ENSG00000201922	U1
ENSG00000236691	NDUFA4P2
ENSG00000240107	RP11-628J14.1
ENSG00000243195	RP11-628J14.2
ENSG00000214405	RP11-40M23.1
ENSG00000243803	AC078811.1
ENSG00000243635	RP11-281P11.1
ENSG00000241816	AC012154.1
ENSG00000170017	ALCAM
ENSG00000114423	CBLB
ENSG00000244652	RP11-93B21.1
ENSG00000200610	Y_RNA
ENSG00000200361	Y_RNA
ENSG00000242759	RP11-280F2.2
ENSG00000239997	RP11-280F2.1
ENSG00000244233	AC063927.5
ENSG00000243484	AC063927.7
ENSG00000244028	AC063927.4
ENSG00000241787	RP11-52L11.10
ENSG00000239632	RP11-52L11.9
ENSG00000243860	AC063927.6
ENSG00000242214	RP11-52L11.8
ENSG00000242836	RP11-52L11.7
ENSG00000249580	RP11-52L11.6
ENSG00000243432	AC063927.2
ENSG00000243658	RP11-52L11.1
ENSG00000240034	RP11-52L11.5
ENSG00000250630	RP11-52L11.4
ENSG00000239586	RP11-52L11.2
ENSG00000239747	AC063927.3
ENSG00000239496	AC063927.8
ENSG00000240796	RP11-52L11.3
ENSG00000241264	AC063927.9
ENSG00000252626	U6
ENSG00000239455	RP11-561O4.1
ENSG00000243701	RP11-446H18.3
ENSG00000239828	RP11-446H18.5
ENSG00000241218	RP11-446H18.1
ENSG00000220989	AC063944.1
ENSG00000138483	CCDC54
ENSG00000245070	AC068765.1
ENSG00000114439	BBX
ENSG00000241469	RP11-631B21.1
ENSG00000240423	RP11-631B21.2
ENSG00000231263	AC117477.1
ENSG00000196776	CD47
ENSG00000114446	IFT57
ENSG00000114455	HHLA2
ENSG00000221724	AC078855.1
ENSG00000243188	RP11-558M24.1
ENSG00000144821	MYH15
ENSG00000241634	RP11-381E24.1
ENSG00000163507	KIAA1524
ENSG00000202379	SNORA70
ENSG00000198919	DZIP3
ENSG00000241777	RP11-148O7.2
ENSG00000163515	RETNLB
ENSG00000163519	TRAT1
ENSG00000138472	GUCA1C
ENSG00000114487	MORC1
ENSG00000221633	U3
ENSG00000239314	RP11-715D1.1
ENSG00000241224	RP11-59E19.1
ENSG00000214381	C3orf66
ENSG00000252889	U6
ENSG00000239288	RP11-59E19.3
ENSG00000163530	DPPA2
ENSG00000121570	DPPA4
ENSG00000249508	AC124945.1
ENSG00000241257	RP11-397K18.1
ENSG00000244561	RP11-702L6.1
ENSG00000230618	RP11-702L6.2
ENSG00000228980	RP11-702L6.4
ENSG00000244196	PPIAP15
ENSG00000252541	AC092905.1
ENSG00000242029	RP11-457K10.1
ENSG00000214380	RP11-457K10.2
ENSG00000243945	RP11-696F10.1
ENSG00000240895	RP11-119D18.1
ENSG00000221206	U6atac
ENSG00000244722	RP11-179A18.1
ENSG00000201426	Y_RNA
ENSG00000206532	RP11-553A10.1
ENSG00000242242	RP11-553A10.2
ENSG00000177707	PVRL3
ENSG00000241177	RP11-615J4.1
ENSG00000239311	RP11-615J4.3
ENSG00000244142	RP11-615J4.2
ENSG00000153283	CD96
ENSG00000240787	RP11-615J4.4
ENSG00000177494	ZBED2
